description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,property.sqft,property_age,basement,central_air,community_outdoor_space,community_security_features,dining_room,dishwasher,fireplace,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,recreation_facilities,shopping,single_story,two_or_more_stories,washer_dryer
625000.0,2.0,0.0,4.0,4.0,single_family,21403,-76.4967,38.962815,Annapolis,MD,8470.0,65.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
7400000.0,8.0,2.0,4.0,5.0,single_family,21403,-76.48101,38.932517,Annapolis,MD,266587.0,28.0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
380000.0,3.0,0.0,3.0,4.0,townhomes,21403,-76.486129,38.952025,Annapolis,MD,3652.0,44.0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
985000.0,2.0,0.0,2.0,4.0,single_family,21401,-76.51154,38.98954,Annapolis,MD,15483.0,72.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1
555000.0,2.0,1.0,3.0,3.0,single_family,21403,-76.480857,38.955338,Annapolis,MD,5850.0,42.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
452500.0,2.0,0.0,2.0,3.0,single_family,21401,-76.529406,38.997288,Annapolis,MD,19115.0,64.0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
410000.0,2.0,1.0,1.0,2.0,townhomes,21401,-76.580027,38.98222,Annapolis,MD,2160.0,33.0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1
555000.0,3.0,0.0,4.0,4.0,single_family,21401,-76.508811,38.999687,Annapolis,MD,39204.0,125.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
580000.0,4.0,2.0,3.0,3.0,townhomes,21409,-76.463131,39.040765,Annapolis,MD,2312.0,12.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
370000.0,3.0,0.0,2.0,3.0,townhomes,21403,-76.504746,38.961483,Annapolis,MD,1206.0,48.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
450000.0,2.0,1.0,2.0,4.0,single_family,21403,-76.495168,38.938239,Annapolis,MD,11165.0,60.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
372500.0,2.0,0.0,2.0,2.0,condos,21401,-76.530273,38.991646,Annapolis,MD,1577.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
700000.0,3.0,0.0,2.0,5.0,single_family,21401,-76.513571,39.000649,Annapolis,MD,9350.0,56.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
314000.0,2.0,0.0,3.0,1.0,townhomes,21403,-76.509244,38.960423,Annapolis,MD,1216.0,42.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
459900.0,4.0,0.0,3.0,3.0,condos,21401,-76.522433,38.995391,Annapolis,MD,2106.0,28.0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1
365000.0,3.0,0.0,3.0,3.0,townhomes,21403,-76.505265,38.961995,Annapolis,MD,1024.0,48.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
565000.0,3.0,2.0,3.0,3.0,single_family,21401,-76.586751,38.965617,Annapolis,MD,33316.0,49.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
850000.0,4.0,2.0,2.0,4.0,single_family,21401,-76.55609,39.01595,Annapolis,MD,61196.0,50.0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
450000.0,2.0,0.0,2.0,3.0,single_family,21403,-76.494087,38.961604,Annapolis,MD,8030.0,78.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1195000.0,3.0,2.0,2.0,4.0,single_family,21409,-76.461299,38.997901,Annapolis,MD,20300.0,58.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
219000.0,2.0,0.0,2.0,3.0,condos,21403,-76.488157,38.949734,Annapolis,MD,1096.0,60.0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
518444.0,2.0,0.0,1.0,2.0,condos,21403,-76.474847,38.960498,Annapolis,MD,1280.0,39.0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
395000.0,2.0,0.0,1.0,2.0,condos,21409,-76.446632,39.028557,Annapolis,MD,1157.0,16.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
430000.0,2.0,0.0,3.0,4.0,single_family,21409,-76.448033,39.043083,Annapolis,MD,9000.0,50.0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1
895000.0,5.0,3.0,3.0,4.0,single_family,21401,-76.584406,38.973362,Annapolis,MD,15865.0,18.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
600000.0,3.0,1.0,3.0,3.0,single_family,21409,-76.456845,39.043627,Annapolis,MD,9000.0,52.0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
287500.0,2.0,0.0,1.0,2.0,condos,21403,-76.500183,38.965042,Annapolis,MD,1016.0,56.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
999999.0,2.0,0.0,2.0,2.0,condos,21403,-76.49334,38.971958,Annapolis,MD,1391.0,51.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
520000.0,3.0,1.0,2.0,3.0,townhomes,21401,-76.591606,38.97954,Annapolis,MD,2040.0,37.0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
430000.0,1.0,0.0,2.0,2.0,single_family,21403,-76.488286,38.94187,Annapolis,MD,10000.0,60.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1
550000.0,3.0,2.0,2.0,4.0,single_family,21401,-76.565816,39.015521,Annapolis,MD,15028.0,47.0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
343000.0,2.0,0.0,1.0,2.0,condos,21403,-76.475189,38.956017,Annapolis,MD,1103.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
420000.0,2.0,0.0,3.0,4.0,single_family,21409,-76.470112,39.02769,Annapolis,MD,6501.0,48.0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
999999.0,2.0,1.0,4.0,2.0,townhomes,21401,-76.492562,38.975226,Annapolis,MD,1826.0,102.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
230000.0,1.0,0.0,1.0,1.0,condos,21403,-76.506027,38.961563,Annapolis,MD,858.0,47.0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
32500.0,1.0,0.0,2.0,3.0,single_family,48910,-84.551464,42.713135,Lansing,MI,5227.0,111.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
132500.0,1.0,1.0,0.0,2.0,single_family,48910,-84.569312,42.709858,Lansing,MI,6098.0,76.0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1
108000.0,2.0,0.0,2.0,2.0,single_family,48906,-84.528839,42.747114,Lansing,MI,8276.0,101.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
402000.0,4.0,0.0,2.0,4.0,single_family,48917,-84.632041,42.757694,Lansing,MI,13939.0,36.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
26000.0,1.0,0.0,2.0,3.0,single_family,48915,-84.568865,42.730623,Lansing,MI,2178.0,115.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
163000.0,2.0,0.0,1.0,4.0,single_family,48911,-84.592616,42.669539,Lansing,MI,9540.0,41.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
140000.0,1.0,0.0,1.0,3.0,single_family,48910,-84.516966,42.697037,Lansing,MI,13939.0,46.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
300000.0,2.0,0.0,1.0,3.0,single_family,48906,-84.626666,42.799137,Lansing,MI,45738.0,52.0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
110000.0,1.0,0.0,1.0,2.0,single_family,48906,-84.545729,42.764962,Lansing,MI,7841.0,81.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
175100.0,3.0,0.0,2.0,3.0,single_family,48910,-84.571882,42.709124,Lansing,MI,7492.0,76.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
204000.0,2.0,0.0,1.0,3.0,single_family,48917,-84.607525,42.745304,Lansing,MI,12197.0,68.0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
310000.0,3.0,0.0,2.0,4.0,single_family,48911,-84.577024,42.659123,Lansing,MI,19166.0,31.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
162450.0,1.0,0.0,1.0,3.0,single_family,48906,-84.546266,42.780117,Lansing,MI,39640.0,22.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
315000.0,3.0,0.0,2.0,4.0,single_family,48906,-84.647898,42.764005,Lansing,MI,18731.0,48.0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0
130000.0,2.0,0.0,2.0,3.0,single_family,48912,-84.534678,42.727811,Lansing,MI,4792.0,103.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
197000.0,2.0,0.0,2.0,3.0,single_family,48911,-84.555673,42.670764,Lansing,MI,8276.0,46.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
89900.0,1.0,0.0,1.0,2.0,single_family,48910,-84.542462,42.702523,Lansing,MI,4879.0,76.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
159900.0,3.0,0.0,1.0,5.0,single_family,48911,-84.603509,42.678954,Lansing,MI,15246.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148800.0,2.0,0.0,2.0,3.0,single_family,48910,-84.540825,42.696038,Lansing,MI,4792.0,44.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
75000.0,1.0,0.0,1.0,2.0,single_family,48912,-84.519695,42.727523,Lansing,MI,6534.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
62500.0,1.0,0.0,1.0,2.0,single_family,48910,-84.568061,42.709082,Lansing,MI,4792.0,85.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
69000.0,2.0,0.0,2.0,4.0,single_family,48910,-84.570742,42.710983,Lansing,MI,4617.0,53.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79900.0,1.0,0.0,1.0,1.0,single_family,48910,-84.569998,42.717625,Lansing,MI,5053.0,101.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
125000.0,2.0,0.0,1.0,3.0,single_family,48906,-84.582571,42.759402,Lansing,MI,13504.0,71.0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1
106900.0,1.0,0.0,1.0,2.0,single_family,48906,-84.659594,42.769474,Lansing,MI,30492.0,72.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
330000.0,3.0,0.0,1.0,5.0,single_family,48906,-84.597115,42.805792,Lansing,MI,17424.0,21.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
480000.0,5.0,0.0,2.0,5.0,single_family,48917,-84.632984,42.759502,Lansing,MI,17860.0,27.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
185000.0,2.0,0.0,1.0,3.0,single_family,48911,-84.609267,42.696695,Lansing,MI,8538.0,58.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
135000.0,1.0,0.0,1.0,2.0,single_family,48910,-84.569835,42.713253,Lansing,MI,4922.0,83.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
138000.0,2.0,0.0,2.0,3.0,single_family,48912,-84.515961,42.736839,Lansing,MI,4617.0,102.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1
100000.0,2.0,0.0,2.0,3.0,single_family,48910,-84.554724,42.688026,Lansing,MI,10454.0,78.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
75000.0,1.0,0.0,1.0,3.0,single_family,48910,-84.578211,42.694172,Lansing,MI,9148.0,69.0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
145000.0,1.0,0.0,2.0,3.0,single_family,48906,-84.575986,42.76428,Lansing,MI,7405.0,73.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
245000.0,2.0,0.0,1.0,3.0,single_family,48906,-84.580759,42.762387,Lansing,MI,12632.0,73.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
225000.0,2.0,0.0,2.0,3.0,single_family,48906,-84.587385,42.760404,Lansing,MI,9017.0,65.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
237050.0,3.0,0.0,2.0,4.0,single_family,48917,-84.607807,42.725665,Lansing,MI,13504.0,56.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
169400.0,2.0,0.0,2.0,3.0,single_family,48912,-84.536783,42.724832,Lansing,MI,4792.0,105.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
155000.0,1.0,0.0,1.0,3.0,single_family,48911,-84.595482,42.696863,Lansing,MI,11761.0,64.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1
167000.0,3.0,0.0,2.0,3.0,single_family,48911,-84.604361,42.671138,Lansing,MI,7405.0,48.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
95000.0,2.0,0.0,1.0,2.0,single_family,48911,-84.531919,42.667269,Lansing,MI,1100.0,53.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
110000.0,1.0,0.0,2.0,2.0,single_family,48910,-84.553326,42.70827,Lansing,MI,4966.0,96.0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1
117000.0,1.0,0.0,1.0,3.0,single_family,48906,-84.586943,42.762324,Lansing,MI,4617.0,51.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
135900.0,2.0,0.0,2.0,3.0,single_family,48910,-84.550966,42.685041,Lansing,MI,7057.0,67.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1
370000.0,2.0,1.0,4.0,4.0,single_family,55105,-93.179899,44.933137,Saint Paul,MN,5053.0,70.0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
675000.0,4.0,3.0,2.0,4.0,single_family,55126,-93.14676,45.120034,Shoreview,MN,15594.0,40.0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
285000.0,2.0,2.0,2.0,3.0,single_family,55106,-93.050511,44.962014,Saint Paul,MN,4879.0,112.0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
191000.0,1.0,0.0,2.0,2.0,single_family,55107,-93.094097,44.923423,Saint Paul,MN,6490.0,125.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
747000.0,4.0,2.0,2.0,4.0,single_family,55116,-93.18896,44.9255,Saint Paul,MN,6098.0,97.0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
262500.0,2.0,1.0,1.0,4.0,single_family,55106,-93.03689,44.953827,Saint Paul,MN,7449.0,68.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1
224325.0,2.0,2.0,1.0,3.0,single_family,55106,-93.06713,44.977768,Saint Paul,MN,7275.0,117.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
263000.0,2.0,1.0,1.0,4.0,single_family,55117,-93.107497,44.984951,Saint Paul,MN,4961.0,78.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
323000.0,1.0,2.0,1.0,3.0,single_family,55104,-93.160694,44.943662,Saint Paul,MN,5968.0,86.0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1
195000.0,1.0,0.0,1.0,3.0,single_family,55106,-93.054403,44.953412,Saint Paul,MN,4587.0,134.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
222000.0,3.0,0.0,2.0,4.0,single_family,55103,-93.113008,44.958699,Saint Paul,MN,4400.0,128.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
719000.0,4.0,2.0,2.0,3.0,single_family,55116,-93.161118,44.920886,Saint Paul,MN,5140.0,93.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
675000.0,4.0,2.0,2.0,5.0,single_family,55112,-93.154978,45.077247,Arden Hills,MN,27835.0,46.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
733900.0,3.0,2.0,1.0,4.0,single_family,55116,-93.188544,44.906181,Saint Paul,MN,10803.0,75.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
320000.0,2.0,1.0,1.0,3.0,single_family,55119,-93.015679,44.920128,Saint Paul,MN,16466.0,102.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
200791.0,1.0,0.0,2.0,4.0,single_family,55103,-93.123594,44.957377,Saint Paul,MN,2788.0,113.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
545000.0,2.0,2.0,2.0,4.0,single_family,55116,-93.175013,44.9173,Saint Paul,MN,7710.0,100.0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
60000.0,1.0,1.0,1.0,2.0,single_family,55117,-93.110108,44.967082,Saint Paul,MN,3125.0,143.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
203000.0,1.0,2.0,1.0,3.0,single_family,55130,-93.073954,44.982808,Saint Paul,MN,5358.0,99.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
315000.0,2.0,3.0,1.0,3.0,single_family,55106,-93.042256,44.967895,Saint Paul,MN,15682.0,93.0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
1795000.0,5.0,4.0,2.0,6.0,single_family,55105,-93.142794,44.941905,Saint Paul,MN,22216.0,123.0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
203000.0,2.0,2.0,1.0,3.0,single_family,55106,-93.035019,44.949837,Saint Paul,MN,5445.0,74.0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
210000.0,3.0,2.0,2.0,2.0,townhomes,55116,-93.173242,44.905072,Saint Paul,MN,871.0,47.0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
858000.0,3.0,2.0,2.0,4.0,single_family,55105,-93.135978,44.938583,Saint Paul,MN,7667.0,32.0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
630000.0,2.0,2.0,1.0,3.0,single_family,55116,-93.150433,44.924955,Saint Paul,MN,11413.0,77.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
248000.0,2.0,1.0,1.0,3.0,single_family,55106,-93.027189,44.957923,Saint Paul,MN,5053.0,103.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1
485000.0,2.0,2.0,2.0,6.0,multi_family,55104,-93.14133,44.948828,Saint Paul,MN,5358.0,116.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
144000.0,1.0,0.0,2.0,2.0,townhomes,55102,-93.116465,44.940891,Saint Paul,MN,828.0,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
307000.0,2.0,2.0,1.0,4.0,single_family,55106,-93.031865,44.954748,Saint Paul,MN,7754.0,62.0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
239000.0,1.0,1.0,1.0,2.0,single_family,55105,-93.161431,44.929046,Saint Paul,MN,4792.0,108.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1
260000.0,2.0,1.0,2.0,4.0,multi_family,55117,-93.126712,44.979795,Saint Paul,MN,8407.0,125.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
226500.0,2.0,0.0,1.0,3.0,single_family,55117,-93.125436,44.972767,Saint Paul,MN,5706.0,72.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
675000.0,3.0,2.0,2.0,4.0,single_family,55105,-93.178582,44.937256,Saint Paul,MN,6142.0,103.0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
224900.0,2.0,1.0,1.0,2.0,single_family,55106,-93.028455,44.957051,Saint Paul,MN,4400.0,78.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
170000.0,2.0,1.0,1.0,1.0,single_family,55118,-93.061088,44.91969,Saint Paul,MN,5140.0,106.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30000.0,0.0,0.0,0.0,4.0,land,55106,-93.060556,44.956887,Saint Paul,MN,5271.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
220000.0,1.0,1.0,1.0,0.0,single_family,55106,-93.07217,44.983106,Saint Paul,MN,3964.0,125.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
325000.0,2.0,2.0,1.0,4.0,single_family,55104,-93.159176,44.961441,Saint Paul,MN,5053.0,99.0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1
207000.0,1.0,1.0,1.0,2.0,single_family,55117,-93.114467,44.976321,Saint Paul,MN,5532.0,84.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
247900.0,2.0,0.0,2.0,4.0,multi_family,55103,-93.136769,44.972317,Saint Paul,MN,4922.0,135.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
389900.0,3.0,0.0,2.0,6.0,multi_family,55104,-93.133475,44.949971,Saint Paul,MN,4792.0,136.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
221500.0,1.0,1.0,1.0,2.0,single_family,55119,-93.021676,44.980855,Saint Paul,MN,6316.0,98.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
420000.0,2.0,2.0,1.0,4.0,single_family,55126,-93.145133,45.038668,Shoreview,MN,10019.0,69.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
393000.0,3.0,2.0,2.0,3.0,single_family,55117,-93.097995,45.021347,Little Canada,MN,11761.0,15.0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
250000.0,1.0,1.0,1.0,2.0,single_family,55104,-93.146067,44.961826,Saint Paul,MN,5271.0,74.0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1
705000.0,4.0,2.0,2.0,4.0,single_family,55105,-93.187159,44.937279,Saint Paul,MN,6142.0,109.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
290000.0,2.0,0.0,1.0,3.0,single_family,27604,-78.6052,35.823427,Raleigh,NC,14375.0,64.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
333500.0,2.0,1.0,1.0,3.0,single_family,27610,-78.560119,35.753294,Raleigh,NC,11761.0,30.0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0
311500.0,3.0,0.0,2.0,2.0,townhomes,27615,-78.639591,35.892278,Raleigh,NC,1742.0,40.0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0
272500.0,3.0,1.0,2.0,3.0,single_family,27616,-78.555081,35.884321,Raleigh,NC,10454.0,39.0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
905000.0,5.0,0.0,2.0,6.0,single_family,27605,-78.658927,35.785393,Raleigh,NC,8712.0,110.0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
315000.0,3.0,2.0,2.0,3.0,single_family,27616,-78.562663,35.841728,Raleigh,NC,3920.0,21.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
205000.0,2.0,0.0,1.0,3.0,single_family,27607,-78.744123,35.806051,Raleigh,NC,21344.0,46.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
700000.0,3.0,2.0,2.0,3.0,single_family,27612,-78.671011,35.877731,Raleigh,NC,50094.0,27.0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0
500000.0,2.0,2.0,1.0,3.0,single_family,27610,-78.51637,35.706779,Raleigh,NC,125453.0,44.0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0
509000.0,3.0,2.0,2.0,3.0,single_family,27603,-78.707462,35.678104,Raleigh,NC,32234.0,26.0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1
1660000.0,6.0,3.0,2.0,4.0,single_family,27606,-78.700169,35.702969,Raleigh,NC,174240.0,30.0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0
707500.0,3.0,2.0,2.0,4.0,single_family,27614,-78.572514,35.925782,Raleigh,NC,6534.0,20.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
3200000.0,9.0,4.0,2.0,6.0,single_family,27614,-78.61769,35.952504,Raleigh,NC,101930.0,22.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
246500.0,3.0,0.0,2.0,2.0,townhomes,27604,-78.545249,35.805716,Raleigh,NC,4356.0,30.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
280000.0,3.0,1.0,2.0,3.0,townhomes,27604,-78.589204,35.827576,Raleigh,NC,1742.0,18.0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
560000.0,3.0,3.0,2.0,3.0,single_family,27613,-78.730449,35.89004,Raleigh,NC,42689.0,44.0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
415000.0,3.0,2.0,2.0,4.0,single_family,27617,-78.746086,35.918068,Raleigh,NC,14375.0,29.0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
641450.0,3.0,2.0,2.0,5.0,single_family,27603,-78.657545,35.738485,Raleigh,NC,6970.0,11.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
383000.0,3.0,0.0,2.0,3.0,single_family,27615,-78.587491,35.895818,Raleigh,NC,5227.0,25.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
525000.0,2.0,1.0,1.0,2.0,condos,27601,-78.638797,35.776092,Raleigh,NC,1625.0,20.0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0
750000.0,4.0,3.0,2.0,4.0,single_family,27603,-78.710347,35.633753,Raleigh,NC,51401.0,7.0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
270000.0,3.0,0.0,3.0,3.0,condos,27614,-78.566673,35.923748,Raleigh,NC,1630.0,20.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
1150000.0,5.0,3.0,2.0,4.0,single_family,27614,-78.605836,35.937222,Raleigh,NC,71003.0,22.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
425000.0,2.0,2.0,1.0,3.0,single_family,27603,-78.693309,35.621552,Raleigh,NC,29185.0,3.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1
874900.0,6.0,2.0,2.0,5.0,single_family,27614,-78.567521,35.926149,Raleigh,NC,10454.0,21.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
290000.0,2.0,0.0,1.0,3.0,single_family,27610,-78.62571,35.738684,Raleigh,NC,5227.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238000.0,2.0,0.0,2.0,2.0,townhomes,27604,-78.583202,35.840982,Raleigh,NC,3920.0,41.0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
